Timestamp;Configuration ID;Scan ID;LOS ID;Azimuth [°];Elevation [°];Range [m];RWS [m/s];DRWS [m/s];CNR [db];
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1350;-1.07315;0.367794;-16.0466;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1400;-0.922205;0.402922;-16.0665;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1450;-0.762198;0.381178;-16.2489;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1500;-0.793189;0.381178;-16.4835;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1550;-0.888798;0.375824;-16.6175;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1600;-0.881273;0.367794;-16.8509;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1650;-0.847328;0.367794;-16.9708;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1700;-0.77249;0.347049;-17.2492;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1750;-0.704576;0.381178;-17.5908;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1800;-0.531059;0.436788;-17.6152;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1850;-0.254842;0.454187;-17.8641;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1900;0.0312838;0.392213;-18.2196;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;1950;0.126222;0.349728;-18.6855;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2000;0.0547173;0.357085;-18.7497;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2050;0.0439407;0.387869;-18.8668;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2100;0.185082;0.339019;-19.0122;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2150;0.278109;0.387869;-19.1861;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2200;0.329327;0.357085;-19.678;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2250;0.315811;0.347049;-19.3708;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2300;0.288417;0.365115;-19.556;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2350;0.297249;0.357085;-19.5945;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2400;0.282476;0.367794;-19.3941;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2450;0.265309;0.367794;-19.2741;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2500;0.234713;0.365115;-19.5859;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2550;0.20114;0.357085;-19.8004;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2600;0.166388;0.349728;-19.9675;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2650;0.110528;0.347049;-20.3818;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2700;0.0489733;0.365115;-20.32;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2750;-0.00826269;0.357085;-20.3059;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2800;-0.0709266;0.357085;-20.3971;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2850;-0.116083;0.357085;-20.8051;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2900;-0.0777169;0.365115;-20.9099;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;2950;-0.136687;0.365115;-21.2594;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3000;-0.219915;0.426079;-21.1958;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3050;-0.392639;0.436788;-21.9552;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3100;-0.582286;0.463886;-21.7455;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3150;-0.755546;0.392213;-21.9219;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3200;-0.831567;0.408013;-21.8934;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3250;-0.947095;0.453177;-22.1488;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3300;-0.972386;0.418049;-22.2255;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3350;-1.04549;0.426079;-22.8451;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3400;-1.13854;0.475931;-22.5795;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3450;-1.28028;0.453177;-23.0347;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3500;-1.34513;0.412695;-23.0691;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3550;-1.46841;0.463886;-23.5063;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3600;-1.52129;0.399983;-24.0114;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3650;-1.57589;0.442142;-23.6075;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3700;-1.56616;0.465222;-23.9585;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3750;-1.5651;0.504531;-23.9579;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3800;-1.55462;0.453177;-24.3465;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3850;-1.56856;0.453177;-24.5647;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3900;-1.54982;0.52823;-24.148;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;3950;-1.53042;0.560682;-24.3913;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4000;-1.46882;0.555328;-24.9861;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4050;-1.44039;0.555328;-25.0918;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4100;-1.408;0.499351;-25.3243;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4150;-1.45304;0.608017;-25.0272;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4200;-1.50884;0.418049;-25.6132;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4250;-1.55899;0.463886;-26.2646;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4300;-1.64915;0.463886;-26.3162;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4350;-1.69877;0.357085;-26.1221;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4400;-1.79223;0.37716;-26.7958;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4450;-1.67033;0.333665;-27.3781;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4500;-1.61004;0.453177;-26.7865;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4550;-1.53615;0.555328;-26.7612;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4600;-1.68653;0.399983;-27.2152;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4650;-1.59196;0.448833;-27.8322;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4700;-1.47794;0.499351;-27.8492;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4750;-1.37359;0.639467;-27.548;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4800;-1.17363;0.438124;-28.107;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4850;-0.939872;0.375824;-28.3097;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4900;-1.09738;0.436788;-28.3549;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;4950;-1.35716;0.665386;-28.2463;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5000;-1.46141;0.52823;-28.5847;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5050;-1.66389;0.509491;-28.5742;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5100;-1.78895;0.339019;-29.1613;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5150;-1.72509;0.745173;-28.2861;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5200;-1.54195;0.692401;-29.1546;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5300;-1.42739;0.306404;-30.8235;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5350;-1.54415;0.29302;-30.254;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5400;-1.55496;0.357085;-30.2064;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5450;-1.37838;0.38392;-30.4804;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5500;-1.45713;0.175581;-31.0779;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5550;-1.6347;1.16343;-29.4789;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5600;-1.35778;0.597308;-29.0122;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5650;-1.57619;0.572726;-29.0755;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5700;-2.01992;0.946996;-28.6486;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5750;-1.92173;0.516576;-29.7175;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5800;-2.41067;0.394629;-31.2783;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5850;-2.66919;0.585264;-29.9393;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;5900;-2.54382;0.382585;-31.0571;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6100;-3.45863;0.631437;-30.7639;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6250;-2.99827;0.654677;-30.1271;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6350;-3.73015;0.848296;-30.4891;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6400;-3.74472;0.704528;-30.3625;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6450;-3.53259;1.34671;-29.4438;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6550;-3.80355;0.544619;-30.244;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;6600;-4.38939;1.62897;-28.607;
2017-01-26 11:25:59.769650;19;32;1;1.01225;10.0014;7050;-6.02445;2.63282;-29.9484;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;200;-1.26155;0.381178;-10.9086;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;250;-1.14607;0.387869;-10.2081;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;300;-1.01581;0.367794;-9.85362;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;350;-0.984026;0.381178;-9.74914;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;400;-0.843189;0.392213;-9.87145;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;450;-0.599242;0.393223;-9.98842;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;500;-0.35951;0.381178;-10.1261;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;550;-0.240481;0.381178;-10.418;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;600;-0.113143;0.402922;-11.015;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;650;0.0247934;0.357085;-11.6824;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;700;-0.173372;0.475931;-11.9717;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;750;-0.67821;0.491994;-11.992;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;800;-1.02628;0.393223;-12.038;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;850;-1.25152;0.387869;-12.0426;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;900;-1.41519;0.375824;-11.9745;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;950;-1.40184;0.357085;-12.0671;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;1000;-1.23992;0.357085;-12.3784;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;1050;-1.08039;0.357085;-13.2077;
2017-01-26 11:26:00.769663;19;32;2;2.0134;9.99854;1100;-1.14389;0.393223;-14.11;
